fname,label
2a18913753b4cb1b2826.wav,Fireworks
2a213c6add163ea9787a.wav,Acoustic_guitar
2a2ac6ff00a1ffb9e2ae.wav,Drawer_open_or_close
2a2ff864f4be0f234a97.wav,Knock
2a4b03701482ad2188f2.wav,Tambourine
2a693afc426592c28a9b.wav,Snare_drum
2a8029a84dd703f16ec4.wav,Microwave_oven
2aa5d89ac51f7104d7a6.wav,Flute
2aa8a27b8bec762b1716.wav,Laughter
2aa9a7c6a9b3ec564860.wav,Tearing
2af043cff28c8a15a222.wav,Squeak
2afe68dfa6c9245e1470.wav,Gong
2b00338d8ac38d3d5ab7.wav,Tambourine
2b0124ca32d3c2970cc7.wav,Squeak
2b2b75b0dd10ea6e5aab.wav,Fireworks
2b31457255c2d66b6df2.wav,Fart
2b4cb6dd38890ac0c62d.wav,Saxophone
2b652466f8f436fdc96e.wav,Microwave_oven
2b679aadf0b360e9d44e.wav,Shatter
2b693b3b208f47c05624.wav,Gong
2b7eb9c69e8bbae27225.wav,Squeak
2b83c60b07341ff164a2.wav,Cello
2b8a26e995b88201f501.wav,Meow
2b9224a5e23c3665e0a1.wav,Squeak
2ba05a819e218476dbc5.wav,Shatter
2bbaaedee9f910c0f74e.wav,Hi-hat
2bd85f27cc945c9d0530.wav,Tambourine
2bd978b2ebeec2e6d6a2.wav,Bark
2bdc94991d58fbe782bf.wav,Acoustic_guitar
2bdd2da75981f1d08006.wav,Clarinet
2bdda8c925c691e7dd86.wav,Writing
2be44a69ad1f1242c56d.wav,Cowbell
2bfa2a66dc7a2f20b767.wav,Gunshot_or_gunfire
2bfedc9266905b6e2d1d.wav,Drawer_open_or_close
2c013d6174e3ff0291c2.wav,Cowbell
2c303e807dca4e46957f.wav,Finger_snapping
2c36c36c331cb971cc53.wav,Acoustic_guitar
2c43b1e47a006892beb3.wav,Double_bass
2c46069fb18c83bec0a2.wav,Bass_drum
2c557428ad454f3c2c6c.wav,Violin_or_fiddle
2c6f2a7576eff14e68c7.wav,Cowbell
2c76f35b13eebe50f617.wav,Gunshot_or_gunfire
2c78a5d85dd8753deb3b.wav,Hi-hat
2cb91a02cb930f5c0170.wav,Trumpet
2cc72649ba18f3f5f1e8.wav,Gong
2cc7c0f7e463cf290bb9.wav,Violin_or_fiddle
2ce2873d4776dcc02805.wav,Flute
2ceedfa34cd02855b08a.wav,Laughter
2d006d53efb7c424e562.wav,Applause
2d0622693902b2352243.wav,Fart
2d108ecbb111414cd5ba.wav,Finger_snapping
2d2799f0ef3e2d4bfd9d.wav,Trumpet
2d3f3c163bbbdad84ba9.wav,Bark
2d43e75a4b9016934de7.wav,Fireworks
2d5424405f181bcdeff2.wav,Knock
2d7393e0b241d55ae561.wav,Glockenspiel
2d7b156a7e9d0dd7f997.wav,Applause
2d89dcd85ffc44298d99.wav,Cowbell
2d90e7ebac819a0f6594.wav,Violin_or_fiddle
2d9b041935a567985ada.wav,Electric_piano
2d9c28f51b7a8c0e42c9.wav,Burping_or_eructation
2d9c8098f1f5ea727056.wav,Applause
2da49a4ea236e03bf516.wav,Harmonica
2dafcad077435a8c58e1.wav,Tearing
2db168c92261399bfb62.wav,Harmonica
2dcc370df08377a36ab6.wav,Saxophone
2dde79810d0f554e57cb.wav,Microwave_oven
2df9e2c28c75d49099ab.wav,Cough
2dfdc3fe2157e815b25d.wav,Oboe
2dfeed09348c3bc9b716.wav,Tambourine
2e013f2418982c4b1c19.wav,Cowbell
2e4c648b729e258450e5.wav,Writing
2e4c72642dedb7b41d86.wav,Double_bass
2e5a15de7653d75ba199.wav,Tambourine
2e6f9911df147c0aefa8.wav,Trumpet
2e8c4003fffa8f62620e.wav,Shatter
2e8e2610b9242b5f4bf5.wav,Finger_snapping
2ea17916b64a279604b6.wav,Chime
2ec49a8408dd3522786d.wav,Violin_or_fiddle
2ec981f302c23c5c3bfd.wav,Harmonica
2ed9f314d1254fafecec.wav,Bass_drum
2ef9ed5e4b53934ef50b.wav,Finger_snapping
2efa0f5f711b9fbfc116.wav,Saxophone
2f16eaacde0828e7370d.wav,Microwave_oven
2f24d81b2185d74c1e4b.wav,Oboe
2f337ba628a89e6b1b0d.wav,Snare_drum
2f3a222638def742c356.wav,Violin_or_fiddle
2f408218b836499a63c7.wav,Chime
2f8f67a3b2e4677e9b9b.wav,Bass_drum
2fbd6e3d5202a625d63b.wav,Computer_keyboard
2fc5c7a862fbd63d5a4a.wav,Cello
2fdca99c94566a16eb72.wav,Snare_drum
2fde8303e3e5d8dcd1b4.wav,Cough
2ff5be2ac8b5c9e3e8a6.wav,Fart
302a4bf93ff01f0b6f0b.wav,Knock
30347419b0f775c5552f.wav,Shatter
303573e43d0871529c36.wav,Trumpet
306f22a0e886bd258bbc.wav,Bass_drum
3077111a1241d25a710c.wav,Flute
3084e5c23d82badbef55.wav,Fireworks
308ad4728b6d2fc671cb.wav,Cello
3096d8a1807cd5b372ba.wav,Shatter
30bf44a565b68dab2f17.wav,Tambourine
30d995e25279f7ef7a8a.wav,Bark
30e6ab2637816f4ecc2d.wav,Hi-hat
30e8b716977e89ae0019.wav,Flute
30ed78340af9e75b0e93.wav,Gong
313548929d9eaa9ea9e2.wav,Bus
3143aa62ffc56ca847ee.wav,Harmonica
315f8017a19c26eac8ef.wav,Knock
3175dba7bf2b8a927378.wav,Oboe
3183c0a7689ad4d44971.wav,Glockenspiel
318720b3f811132211f4.wav,Flute
318f2e25ebf5f92ec421.wav,Hi-hat
31a838ec4b4c5492ded8.wav,Electric_piano
31aa03153f9581aa707f.wav,Violin_or_fiddle
31fa94a4eb2bc224f25b.wav,Bass_drum
32008297afece9a297d0.wav,Microwave_oven
32275f6c1b6056925c40.wav,Violin_or_fiddle
323171f1f5fdd860fafc.wav,Writing
3233ddb4682f03f235f8.wav,Tearing
32705f6ca4ce24258b24.wav,Laughter
3281528c6307e0cd532f.wav,Chime
32827dd6c87f7a08bc9e.wav,Squeak
32a318d3a347457d32f6.wav,Bass_drum
32ae4ed9ccac25ba936e.wav,Telephone
32b3bc84bd9c077c64bf.wav,Glockenspiel
32b75f6019f679bf1d63.wav,Fireworks
32bd63aac05bd2122176.wav,Telephone
32cec3c97b1825ea819a.wav,Tambourine
32d4ce3044c04e183924.wav,Tearing
32d58ca7bd99f5b88348.wav,Trumpet
32de1f7f1b67474d1047.wav,Knock
330f42bf7bd5dd657b7d.wav,Bass_drum
331386176b55162d2bae.wav,Oboe
33186699790bdfd3bd71.wav,Fart
332910a8cb01c9d1c0d9.wav,Double_bass
33364c60b4bbc76e3cd0.wav,Oboe
333b84d9a4d6cd6442af.wav,Finger_snapping
3354ff366a3be1c59caa.wav,Violin_or_fiddle
335add9a656554d57dc1.wav,Burping_or_eructation
3366e95219a1b2c0a94b.wav,Trumpet
337157d2481f9471d7fe.wav,Cowbell
33ad034bc01498029a8f.wav,Glockenspiel
33b49ee3d11744cb8da7.wav,Keys_jangling
33bc5bb96409bd515a7e.wav,Trumpet
33c12ba765dc2d26d9ce.wav,Violin_or_fiddle
33cefbae78461487fce8.wav,Writing
33d9ab316b5c7b04b77b.wav,Fireworks
33db558117592b1e0de9.wav,Gunshot_or_gunfire
33eb1aad29926dc95129.wav,Drawer_open_or_close
34108b67929203d27c90.wav,Knock
34381f291b7665e67f56.wav,Violin_or_fiddle
344e2be03a73f8cca4fb.wav,Hi-hat
34572eb9887d0727df03.wav,Flute
3485ea1c2d7d9cf2e15a.wav,Scissors
348a336f272a0075bc0f.wav,Gong
34ac83441bad9a504ac9.wav,Tambourine
34ac9224b844326aa0e3.wav,Squeak
34cf9f9063174f24ee11.wav,Shatter
34d1e3318e77a3b3dc42.wav,Cello
34ebaa7799eb993a7e93.wav,Harmonica
34fb25960263b82443e4.wav,Saxophone
35055d7301ef55c7621b.wav,Applause
350e3e9b32683668172f.wav,Acoustic_guitar
35133850e19017e46bcf.wav,Cello
352872b2e717ac3aa78f.wav,Keys_jangling
352ae1538c1e9e57b308.wav,Bass_drum
353bc66ef2c778187ebe.wav,Double_bass
35478c432138df3fe267.wav,Squeak
3559340f23eec9508e53.wav,Fireworks
355fc5f1d9c6f1431f2b.wav,Saxophone
3570d3297c7a97c50a3d.wav,Acoustic_guitar
357cd2d5b30209df82ec.wav,Cello
357fe508654c56594f50.wav,Oboe
3596bf293e59dcb60e3f.wav,Violin_or_fiddle
3597e7442cc7aff61887.wav,Gunshot_or_gunfire
3597ea7c75cd0c391cb8.wav,Cough
35c9efcf6aa9345e7c91.wav,Knock
35cc9f58f31dbf913beb.wav,Bark
35d4c382d0daae744322.wav,Computer_keyboard
35e702a77d727e27e93a.wav,Burping_or_eructation
35eb182829b048727f19.wav,Burping_or_eructation
35f7e4eeeaad0598555c.wav,Electric_piano
35fd0a40818d0428e814.wav,Tearing
3624e1c6d306945d7ba9.wav,Bass_drum
363d99fc85e08a86698c.wav,Oboe
366cb90a84ec03a71dcc.wav,Snare_drum
368ca0643123360ad5a2.wav,Tearing
36905b72acdd1005e11d.wav,Meow
36a107829f7b580db6fb.wav,Saxophone
36a1b848e9628852612b.wav,Double_bass
36a9c980f0535a38fb11.wav,Writing
36ac15c4a5c6c6d83e0f.wav,Telephone
3707fa41958168013bdc.wav,Gunshot_or_gunfire
370cf40e953b3ca2a296.wav,Shatter
370d8ef348f6d580a8e2.wav,Keys_jangling
371518aa2baf5a580e1a.wav,Laughter
371e13bbf2375e198cbf.wav,Clarinet
3725d7d9a6e709156362.wav,Fart
37334dded0dc9d46350a.wav,Trumpet
374a9457fcce4e1d90fd.wav,Electric_piano
374e9591945165f16a88.wav,Saxophone
376fa99dcb0dd72fc873.wav,Scissors
3794f644ba2eb0dec5e1.wav,Applause
379911dcb9814668c8f5.wav,Flute
37aaf0095c718e672a80.wav,Bark
37b7b2c28264d4814191.wav,Electric_piano
37c439541be7375d7bfe.wav,Bus
37e2da086ae236215d9e.wav,Violin_or_fiddle
38381ef40d1ce8ab545c.wav,Acoustic_guitar
383d0b87fdac44e2c7a5.wav,Gong
3843a16f502943dc4dfc.wav,Tambourine
385bd18cf8f6b77c4e08.wav,Bass_drum
385fab99a4e9d2b65424.wav,Oboe
38702cf0fdd051a2f6b1.wav,Bus
38af53640cd4123945c9.wav,Saxophone
38b8a9f50e17421cf945.wav,Tambourine
38bf1caae26eea41dc0d.wav,Flute
38de0e649d5e3c93fc53.wav,Violin_or_fiddle
390285542a69ccaa8c4d.wav,Clarinet
3903bf285ecb99f359de.wav,Flute
393493dc7567dc483144.wav,Double_bass
39448809c996f6994002.wav,Bass_drum
395adcb2441912733561.wav,Bass_drum
396a360f64167048fccd.wav,Laughter
396f79a70d0706aff21e.wav,Microwave_oven
397e7dd78f72b80aa117.wav,Double_bass
3984097ee419f1e72dc4.wav,Saxophone
39a84196d8df1257b51d.wav,Harmonica
39b7fc4a105e9a4386a5.wav,Trumpet
39d1b5d9b5b11ae72c7f.wav,Cello
39d91fde3cfb48564f29.wav,Fireworks
39e068805fc8becd0b4e.wav,Meow
3a11c69e7a31f41a8ad2.wav,Fart
3a2d1fecd2839295191c.wav,Harmonica
3a31f98572aae9e7021a.wav,Applause
3a3a2eaee809ee6edab7.wav,Squeak
3a4cbad972c5232ea352.wav,Finger_snapping
3a5da0a570b746ada22e.wav,Shatter
3a620181063e286bdc7b.wav,Shatter
3a669b1928fef05901c9.wav,Bark
3a70ec4c467ebe7b33a6.wav,Knock
3a842ea0927b0cac0c5a.wav,Violin_or_fiddle
3a97a7478cd94473260e.wav,Burping_or_eructation
3a993efdd80b5d02d7ec.wav,Hi-hat
3a9ecdc9b8c945987ed6.wav,Cough
3aa2f8e79191f81805d1.wav,Harmonica
3aa3d19c67d8697e9e61.wav,Cough
3ab5ed87df529aba62fc.wav,Fireworks
3abbc8b879d6c88e2e2e.wav,Tearing
3ac0ee9d3dec48eedc5b.wav,Double_bass
3ad05e1217a370145d33.wav,Double_bass
3ae7f57be6724baf492b.wav,Computer_keyboard
3ae95377a0081e878ef9.wav,Burping_or_eructation
3b0ac9acc2de1d9c3988.wav,Flute
3b2ef034c05ad01803f9.wav,Flute
3b46c43e1c28be24c5a5.wav,Squeak
3b557b298a18bb46cbc4.wav,Drawer_open_or_close
3b618de649d9e54f6169.wav,Trumpet
3b6d5742577038f544b8.wav,Violin_or_fiddle
3b7c06291d9a87bf8178.wav,Writing
3b7dd1622c504f712d7a.wav,Telephone
3b92af5a483b3750b930.wav,Bass_drum
3b977c6afd0b98355fe0.wav,Telephone
3b98ae3d11587d8a4c61.wav,Tearing
3bb9c8f353e2c97de099.wav,Tearing
3bbaa55c9f682d521321.wav,Telephone
3bc998f5cb91420951e7.wav,Squeak
3bca6562a95f2d53557a.wav,Violin_or_fiddle
3bd2ecb6dbbcf8983b41.wav,Gunshot_or_gunfire
3bee5bce4422a0923769.wav,Squeak
3c12721d257a22effa19.wav,Squeak
3c2f5bd672b6c3be7293.wav,Cowbell
3c3bcfa442635a9758c1.wav,Oboe
3c453821daed149d6ed2.wav,Tearing
3c4739b266a72c4f75d3.wav,Hi-hat
3c4dba8a8d13ec19e8da.wav,Burping_or_eructation
3c4e610c4cedd47de7af.wav,Snare_drum
3c6544e74fb790d6442d.wav,Knock
3c8dd4ab62ff450736c8.wav,Bass_drum
3c902693e4c784e211e4.wav,Double_bass
3c9e85d2177d1b4c9717.wav,Applause
3c9f2b4faefd04f4e850.wav,Gunshot_or_gunfire
3cab434c1ea9b62bfa39.wav,Cough
3cabefe9a0d33176b800.wav,Clarinet
3cc1944ed12747da4e3e.wav,Cello
3cc8462fb376e89fd898.wav,Computer_keyboard
3cd01913d370029284e1.wav,Saxophone
3cdb52af6f56fe351e3d.wav,Trumpet
3cdc65c3cfe823f32707.wav,Cough
3ce6f1416fc621d8187b.wav,Cough
3cf66f312e6c6d9f26bb.wav,Tambourine
3d08f5f3b454f053b6e4.wav,Fart
3d1bcc2c36f2f91ac9ec.wav,Gong
3d21c68d5e6ddf82972d.wav,Snare_drum
3d33fa8426cc7a53b426.wav,Bass_drum
3d6fe114c78f8a576ed3.wav,Electric_piano
3d968ad577b36959af2e.wav,Shatter
3d983a28c8120e5ff3dd.wav,Shatter
3d9cc14f6ea23c387f49.wav,Writing
3da92b666da9f2577e60.wav,Fireworks
3dbb321924b23515d312.wav,Microwave_oven
3dddae81f0e14b27bfc1.wav,Hi-hat
3dfc2dc15e4e078791a9.wav,Tambourine
3e0227808f84b395907e.wav,Harmonica
3e45fedee28a476cec99.wav,Violin_or_fiddle
3e4c870503cd17e1135a.wav,Applause
3e4e4d2d6113799d6a4b.wav,Squeak
3e531700bf64cee6e915.wav,Flute
3e54e81fc63950ad2eca.wav,Keys_jangling
3e5f63447303b95200d2.wav,Violin_or_fiddle
3e7061c949d1589539f1.wav,Tearing
3e74f2040f0018c064d2.wav,Writing
3eb51a7f3ba1e094075d.wav,Bus
3ebdca07e863829acfa2.wav,Meow
3ecac40687b21c17d898.wav,Harmonica
3ecc7b3ca123bc7e71a8.wav,Bark
3ecd8936ff01463b192c.wav,Bass_drum
3ed087586e55faedbccc.wav,Oboe
3f0dc349e9683048f86b.wav,Acoustic_guitar
3f10054bcbedcf1cabb7.wav,Meow
3f12d8a9cae368f0d592.wav,Tambourine
3f319128cf677e6aa89e.wav,Cowbell
3f3c7007d0fe4fa60814.wav,Oboe
3f3ceb81692ee3f91765.wav,Burping_or_eructation
3f4fe97171d3b03573a7.wav,Fart
3f66e7288e737d6403ee.wav,Chime
3f6a29e550688b3f1266.wav,Applause
3f709a06b1d3ab69775e.wav,Bus
3f84e2b1f6729c63b37d.wav,Fireworks
3f96e093925ac6694ba8.wav,Cello
3fb8397ed644c8a10eda.wav,Scissors
3fbdf2976acef8df1dca.wav,Fireworks
3fc96c98657a533db1fd.wav,Knock
3fee01b0b637a8b51527.wav,Writing
400e4a49ad0c4ee963b4.wav,Laughter
4010f8ac6200540d66f9.wav,Cough
404da1469dfc93aba0e6.wav,Snare_drum
405f2b24c194f2c2e4b5.wav,Meow
40940b4f498ba682e237.wav,Snare_drum
40a7912e8dd903bcc317.wav,Knock
40d33a4dcf550d601418.wav,Meow
40d41d0ce8791618fc5b.wav,Microwave_oven
40d6568e51bb0bf35756.wav,Burping_or_eructation
40da01eab9e9ae05cfe5.wav,Applause
4100bd1bb61cf72ec0f7.wav,Cello
4107b5fc154007a1f33e.wav,Violin_or_fiddle
411b1ea441107b0b314f.wav,Applause
41292d10efec315d898b.wav,Gong
413803ca9c13d34d0c27.wav,Microwave_oven
414c6620d95df7ea435a.wav,Drawer_open_or_close
41547be3346007540039.wav,Finger_snapping
4165b4e7b62d458af372.wav,Saxophone
41790270937e590a7a43.wav,Tearing
41b8d72a3bce394866a3.wav,Flute
41c4d1b7ac0f96f7e18d.wav,Gunshot_or_gunfire
41ddee512f8b9b738741.wav,Knock
4203a00002d5d66745a0.wav,Clarinet
420d76deb12842fc8409.wav,Chime
4211ce49372836188e01.wav,Knock
42151d16077a4aa484dd.wav,Bus
422e665a23c4b28d8ae3.wav,Fart
42329a3d460eb3710ecf.wav,Cello
424e5d2bea155c840a91.wav,Trumpet
42552e7c61dbe84e9aa4.wav,Tambourine
4261a04a07a4c4b693f6.wav,Fart
427080e15f97a57e0148.wav,Tearing
427804a2d73c913d7b96.wav,Bark
427f7ff6300c4f2b2150.wav,Writing
42c972cf588a86ca59d6.wav,Violin_or_fiddle
42e118b421feb8e970e8.wav,Tearing
42e4e6de16aab3454bf5.wav,Glockenspiel
42e8277c4ae5ddfe2871.wav,Gong
42ed8536eb06a0c0332c.wav,Fart
42f888bc13bb1bf3ac4d.wav,Writing
4306cc5c68bfdd25fcb4.wav,Snare_drum
4306d5bdd215cf26cfe9.wav,Clarinet
431a22295891f33ace71.wav,Cello
43282a6fb1ae0be58975.wav,Clarinet
433b530a5fdb604ca037.wav,Cough
43443ecfa4b5b8b0f36f.wav,Keys_jangling
4347f76de226d551908d.wav,Glockenspiel
4349524edbf86e1b7ce4.wav,Acoustic_guitar
434d68a8c7d776ac9932.wav,Violin_or_fiddle
436988cab35dc0fa5586.wav,Trumpet
436fbe29b99bc6ff78c3.wav,Drawer_open_or_close
437b64bf7bdf7f6f76c9.wav,Snare_drum
43807371cf01f095a510.wav,Electric_piano
43af21afc2ef17a6a092.wav,Gong
43b297e8680d0248cb13.wav,Flute
43bd86a5e2a3d10c4d99.wav,Microwave_oven
44112bd7be05e38d9ea5.wav,Tambourine
44141dc21d4cd7a9d276.wav,Cowbell
4416cd2f536a31221d22.wav,Cello
44375e9be82edf2587cc.wav,Shatter
443a6254bbf501d0772c.wav,Cello
4453ba9cd12fef9e2cff.wav,Oboe
448b22f8ee4eb6d0b1f9.wav,Tearing
4494df99df13ef50477f.wav,Oboe
44d835b3e8788b7f231b.wav,Fart
44dde8017b1e616d1dcd.wav,Cello
44ef6f1312fe792c9e30.wav,Knock
44f26ae9e3038e5ba8ef.wav,Hi-hat
44fae4765269be46b64a.wav,Bass_drum
451e772bd1c7ebf4e2dd.wav,Fireworks
4524033e4ef51e85a827.wav,Hi-hat
452ac1ed849f91aa9e7f.wav,Cowbell
45566ff0ff7ed86e515a.wav,Tearing
4561116dcf1855d9006d.wav,Saxophone
4564686334b15679962e.wav,Fireworks
4578eb9f36c9265ed260.wav,Oboe
457c11e1762a1f60e152.wav,Burping_or_eructation
45905b63c2179752c7d2.wav,Bark
45a7ba0cb7592e2767db.wav,Violin_or_fiddle
45b142b567e0d157dd44.wav,Snare_drum
45c5483ee6588a751612.wav,Applause
45de367e12bddbf8af98.wav,Double_bass
45e8b4b66fe1b2b937cb.wav,Oboe
45f953ecfc9c07ed1659.wav,Fart
4618f54957d91d250925.wav,Gunshot_or_gunfire
46257f8efe6dba3767ff.wav,Shatter
4627cd1d98f08a677b6b.wav,Fireworks
4635cd0719aaab9c766f.wav,Fireworks
465aa2345bba1b53740b.wav,Meow
465c74dfe25880706318.wav,Telephone
46676e4cb95e0354064a.wav,Telephone
467a838aa8d533e6e794.wav,Cello
468349ad834878b8798c.wav,Meow
468a7d6b8c4c9c5d94b2.wav,Keys_jangling
469ab830426acfeea5d3.wav,Gong
46a024669a7059e897cb.wav,Double_bass
46a1049a4da4fc40b1a6.wav,Violin_or_fiddle
46a9f4b627085383a423.wav,Harmonica
46b7412c33e2fa6f8911.wav,Scissors
46bd2d37ca801ad0f340.wav,Bark
46bdecfeb9a5b00014f3.wav,Applause
46cd17b25a6ccaae0ff2.wav,Scissors
46d13b5e5e78951e056a.wav,Oboe
46f2bb05d9f3148e7902.wav,Violin_or_fiddle
4720bcc7f4b889a1bb51.wav,Flute
4757f37009f1d6130a6b.wav,Bus
475d0804c7b9b8afdfff.wav,Fart
476b2eb6fcb9a59e86cb.wav,Cowbell
4784da8b303dd0bc8363.wav,Drawer_open_or_close
4798822ad66a55e3d255.wav,Acoustic_guitar
47a1c094cae54e43e31b.wav,Gong
47ac228f26c1fbe1182c.wav,Gong
47b1c3df779c591ec082.wav,Clarinet
47c2d448a327ddbe4e80.wav,Fireworks
47c32b8b2fd0de4bc1ff.wav,Microwave_oven
47deb9e147bc82bfda63.wav,Trumpet
4809ecca3ed96ae043f8.wav,Burping_or_eructation
481ebe619a90702343df.wav,Hi-hat
482726982a4abe7a89c7.wav,Bass_drum
482c3436f05576e3d577.wav,Squeak
48344be08f9148179d59.wav,Burping_or_eructation
485f9b30f827b301f792.wav,Saxophone
487073be1d36d6bb476e.wav,Burping_or_eructation
488ba6e272249c850640.wav,Acoustic_guitar
489343fe4555c3e5544c.wav,Saxophone
489380fdd6624724f9cb.wav,Gong
48a3b39a8b52c840178a.wav,Harmonica
48abd17032f83aa4b298.wav,Hi-hat
48caaa01a09aafdd1461.wav,Fart
48dae80ad0cca7f25484.wav,Cello
48dee8752cdf38ec8025.wav,Computer_keyboard
49007c5a4daddfcb8504.wav,Snare_drum
490913916d5bfb5be33d.wav,Double_bass
490f9a41298c37409468.wav,Hi-hat
491da045d9e0d814bb9e.wav,Shatter
4937123fdd3f8c60b6b4.wav,Violin_or_fiddle
4949f0dfbe81ed9f974a.wav,Bass_drum
4955bb6248bcc46141f8.wav,Applause
4981f3bc1f52c33d97cb.wav,Knock
499dc6d2d0535ad56743.wav,Electric_piano
49ac104c36f60242b08c.wav,Computer_keyboard
49c94d6d9fffc7db8ffe.wav,Cello
49d5496f57212db0fba5.wav,Snare_drum
49dd9b81309249b946f5.wav,Gunshot_or_gunfire
49e57ca06b59dcc1bbfa.wav,Microwave_oven
4a066f941819912763d0.wav,Burping_or_eructation
4a0b266d8fe0f8372d32.wav,Violin_or_fiddle
4a1413d37d361c96827f.wav,Bark
4a22b7dd3f519e2a9111.wav,Tearing
4a25113785f5fb36d6f5.wav,Clarinet
4a54265ee2fcd647d3cb.wav,Trumpet
4a67971dd0a19b79b1e5.wav,Shatter
4a70161999da4c785319.wav,Bus
4a7e719d0031dea343f8.wav,Bass_drum
4a83d31c9ff100922b8e.wav,Tearing
4a90c343d499d597cf63.wav,Squeak
4aa63cd2966b0e496f1e.wav,Snare_drum
4ab74e5b4612250ae2b7.wav,Clarinet
4acb79938a3a82bde428.wav,Squeak
4aceb44a75fab9ad187e.wav,Drawer_open_or_close
4ad6b07bf40a09a2f28f.wav,Oboe
4aef07bc95b10bf113e2.wav,Squeak
4af7459fe22434fead89.wav,Scissors
4b0de05af273790ac9fb.wav,Oboe
4b194b43d314cb457823.wav,Clarinet
4b207d3d1204db93d6cc.wav,Scissors
4b21d96d5d4736ef5e05.wav,Snare_drum
4b22432de00d1e07cf6b.wav,Chime
4b409618bef2c6255313.wav,Computer_keyboard
4b4981ab8f3a2344151f.wav,Fireworks
4b50bca4eb86584ddff5.wav,Trumpet
4b8d0e7a2e13809b259e.wav,Burping_or_eructation
4b9029469fcd44561ab7.wav,Snare_drum
4bade42a03b7de8ffa47.wav,Hi-hat
4bb7b7819cb84730f5b2.wav,Oboe
4bc0bad775904e6a6324.wav,Glockenspiel
4bc2b0bca4ac95b13143.wav,Saxophone
4bd2815a2da77308d331.wav,Saxophone
4bd32b8c470617228d4c.wav,Trumpet
4bdb131ac1e58c84917e.wav,Bark
4be9ea77abf2492f3b84.wav,Meow
4bfebb94500460d535b9.wav,Oboe
4c09c0ce3dbfe8388dd4.wav,Clarinet
4c10827b856001aad67c.wav,Applause
4c16f0de62374b84d4a4.wav,Laughter
4c2072b48e11832c3747.wav,Bass_drum
4c208af8aca0a60e6e34.wav,Fireworks
4c213af79122f6926c03.wav,Tearing
4c3126e0eea20fccb507.wav,Bark
4c529a862d62234fb1c1.wav,Knock
4c66625ab0407521654e.wav,Laughter
4c731d3f1eb1bfbc1de1.wav,Bark
4c747011d5cb09c1eac8.wav,Meow
4c8cd738146138aff544.wav,Writing
4c934f8e65c7214136d5.wav,Fart
4ca255e6cb662239c47d.wav,Double_bass
4cc8e9b64ced51e18d59.wav,Harmonica
4d288b63662976f7922e.wav,Bass_drum
4d2b07fc33f8f363e911.wav,Tearing
4d3e3714024604ae0f8b.wav,Flute
4d40944c274cc277605d.wav,Snare_drum
4d42e03c07b14ee448a8.wav,Laughter
4d5798840579b86e1cc0.wav,Chime
4d6e0a42d5be3a5e1fa3.wav,Bass_drum
4d8470ee5e32fe6b0d76.wav,Gong
4dba7db7684dce88eadc.wav,Bark
4dbc968d5995ba1deca1.wav,Trumpet
4df7251844988dabee65.wav,Writing
4e3f5242814cb33f18cb.wav,Electric_piano
4e4ea7a73c2f994ca039.wav,Cowbell
4e57171377e0c3644889.wav,Snare_drum
4e602b0697c44267e93e.wav,Scissors
4e60aab5478222c30110.wav,Violin_or_fiddle
4e6f7c6151bfde4d1c8e.wav,Fart
4e7b2e3c5f2a97fb914d.wav,Oboe
4e9a52fd9696e593bf80.wav,Shatter
4e9f11eda21e02fd7fe3.wav,Cello
4ea6a7d2e973b3022c91.wav,Gong
4eaba0eea63b102967d2.wav,Trumpet
4eae5775f7fdc600139d.wav,Knock
4ece534bc8925096a531.wav,Snare_drum
4ef860e91be626e04a78.wav,Fart
4f09b8a309301420783e.wav,Bark
4f1840cf65c1e025d99c.wav,Electric_piano
4f4df87c27f43e2b5d7e.wav,Oboe
4f58259a9ea43b321920.wav,Microwave_oven
4f60bf51aecc791c3477.wav,Bass_drum
4f71ebb7612bc2f9ccff.wav,Snare_drum
4f8af6a66f5ddb6d5b84.wav,Tambourine
4f8d8df6bbb05524af2c.wav,Tambourine
4f8ea7ec0965940d6aa0.wav,Hi-hat
4fbf12e214ce90ec4bac.wav,Violin_or_fiddle
4fcce12de360cca1797c.wav,Double_bass
4fcf3d72a7cc26cb86e6.wav,Bus
500d53bb36f8d9779a20.wav,Applause
501c787b94c552283dac.wav,Saxophone
5032d4b2c757ec9b62c5.wav,Bass_drum
5049e0e35a89b63de259.wav,Saxophone
50860b11b5090355905c.wav,Fart
508b7269d2905be8cc19.wav,Violin_or_fiddle
508ee641029a4f33de10.wav,Saxophone
50a21f2331097f4f6493.wav,Squeak
50aebebe3a302c51c3f6.wav,Bus
50bced3d77fafad10c3b.wav,Saxophone
50c14e9af04a6cb3d51e.wav,Oboe
50d2eb20d2ad67e6bf60.wav,Clarinet
50f49820783e46d0b83a.wav,Applause
50f572b8ac9aaf1f5b71.wav,Cello
5103e2f8da822439f319.wav,Computer_keyboard
512caddb4f39b5f5e8bd.wav,Shatter
513a75c0724aab14c703.wav,Flute
51454c49c8fcd4c8f75b.wav,Cough
514e6b3d4c8be87d290a.wav,Chime
51696fcb35a4a4013436.wav,Writing
516fb97f28f2d4a38ff3.wav,Bus
517011b4f8390d970f75.wav,Knock
517f1da153258d2c9f72.wav,Gong
5184cd9d09feb9b57538.wav,Shatter
51866688b1edde66da1a.wav,Trumpet
5189ace9f72fc328c19b.wav,Fart
